,Pmiss3Mag,pcmX,pcmY,pcmZ
65,0.678182881155,-0.00053613898065,-0.187020171983,0.142564642229
66,0.0395550617405,0.0984091746444,0.0613419039015,-0.13811088874
67,0.244340066057,-0.0540749473632,0.189978266038,-0.0296983263628
68,0.102760358265,0.111204732547,0.0710234340337,0.0956316026904
69,0.127702906943,0.0395953890457,-0.260176298815,-0.0974664086796
70,0.590498922806,-0.0610142846941,-0.054144507572,0.101408404973
71,0.514930727391,-0.0985630115423,0.265422306088,-0.0168395560082
72,0.929371346871,0.141391766642,0.132184718729,0.876942619759
73,-0.195723782442,-0.312573342943,-0.111415404839,-0.16443872051
74,0.586733540905,-0.153115919452,-0.105843897109,0.000708860117312
75,0.152542856635,0.0365161034395,-0.13512159492,-0.0155645057311
76,0.0561472401248,0.30869246454,0.0284683900005,-0.248477089332
77,0.0608238289134,0.166602871146,0.104259457204,-0.190225802997
78,0.558497050666,0.173864640285,-0.0426370937029,0.236308199567
79,0.471753842512,0.138628064587,0.111239489714,-0.046842692054
80,0.920243090365,0.0758743291329,0.146419563845,0.677812315893
81,-0.119487829963,-0.0514322126502,0.178326497461,-0.299808780824
82,0.590298138415,-0.0301631786694,0.0658025003731,0.22162451879
83,0.959913674578,0.176794421768,-0.0936510231194,0.503279999138
84,0.889155193773,0.0105062535001,-0.193477416338,0.218755406564
85,0.89199469087,0.140555543162,0.123956837327,0.507228408231
86,0.967415172604,0.110298370537,0.010090442773,0.441828409822
87,0.34980707055,-0.0835258403973,-0.0795051952132,-0.0886161031602
88,0.750160816637,-0.135108723301,-0.0526025602267,0.299059254159
89,0.603542479252,-0.148725550622,0.0245397819505,0.171370363247
90,0.809171455989,0.00590074957097,-0.0692523097956,0.144005479751
91,0.900168554423,-0.071191501775,-0.219512202649,0.609453236815
92,0.726120120865,-0.0925683090347,-0.236286630272,0.141793505792
93,0.952139668263,0.0487151913377,-0.140330975008,0.234314391945
94,0.0478011129357,0.40922011197,0.47077549202,-0.197600387926
95,0.388833213746,-0.0021081086887,-0.267717045887,0.0257042642571
96,0.819220388902,-0.180087446687,-0.148021768134,0.00536468275299
97,0.166695615765,-0.209825644263,0.180719403394,-0.0629785613704
98,0.207461201365,0.0324285518066,-0.160382507708,-0.0695662025333
99,0.927937441989,-0.0448833146577,0.276039463225,0.520481956191
100,0.717913463784,0.109569859715,0.0991097493794,0.488504471757
101,0.877123491541,0.141602870677,0.132817790524,0.380543411798
102,0.177597012395,0.0316351836854,0.227495748183,-0.00915078466569
103,0.753372493119,0.0540165730007,0.0652884675559,0.276588065352
104,0.805794980945,0.112554345499,0.087464696613,0.723522478808
105,0.907411314889,0.0835673913555,-0.119620772728,0.47427988727
106,0.62907888199,-0.0370668369043,0.0552061918832,0.0159833386387
107,-0.265302148184,-0.0538520024822,-0.0131273422641,-0.299650556335
108,0.697278327705,-0.204308928131,-0.0753231486608,0.0978477243557
109,0.876682715061,0.0803317050703,-0.0778488826857,0.713440281551
110,0.804962744965,-0.425725106834,-0.168534874161,0.344172245153
111,0.834857383169,0.0813871131364,0.0339773635992,-0.0540945347033
112,0.538791075588,0.213665344152,-0.151000571277,0.175545690321
113,0.678471817658,-0.128111005378,-0.0205065747226,0.258748699988
114,0.810937119916,0.0747734115238,0.31368883691,0.486075581844
115,0.0457188571213,0.107703629016,-0.202944931556,-0.287524637427
116,0.8523443442,-0.0537855776733,0.151396233102,0.126876592501
117,0.957506049509,0.059056312863,-0.0343611473104,0.314377439057
118,0.635254799076,0.0864494993692,0.0444090360558,0.163269321578
119,0.246446330586,-0.0440836355462,-0.0134529260679,0.0607577921432
120,0.81017151684,0.034142922969,0.0930143255676,0.0807506526398
121,0.755578717287,-0.0624192725312,-0.161703657498,-0.0493825170201
122,0.371279533286,-0.227103844594,-0.0666377548696,0.267048211883
123,0.911702947851,0.025158745172,0.203901862721,0.539477609842
124,0.945954102235,0.0841197006331,0.0837231658297,0.636435553503
125,0.0233617058632,0.0988228798717,-0.0600907325762,-0.165507578803
126,0.178853859028,0.0566736361568,-0.0673851806004,-0.137999820588
127,0.655913835157,-0.228856758027,-0.207411179481,0.283742435586
128,0.914876789372,0.167592169067,-0.0866549117869,-0.0422035919678
129,0.0474333479268,0.0967850019478,-0.107840451577,-0.129174722317
130,0.57617997924,0.354428034635,0.069370518321,0.0359933687304
131,0.907587617829,0.0712639506104,-0.167851762854,0.167579502492
132,0.505268555453,-0.0305509913814,-0.00262243659691,-0.103484824035
133,0.583006869482,0.0386986693239,-0.0993590377759,0.125672955789
134,0.550797413221,-0.0691993734034,0.256197260935,0.358007909597
135,0.935822724959,0.0440666270414,-0.106951036121,0.0409280037189
136,0.985338274611,-0.262563980442,-0.0827414599939,0.318319010689
137,0.790620955291,-0.0126056829886,0.0726507260527,0.594579756799
138,-0.154207441728,-0.0452774805264,0.106970168981,-0.256433251644
139,0.828934988006,-0.242032490513,0.193242369254,0.109590052821
140,0.840039160002,-0.216793789618,-0.0562065525265,-0.0735068409759
141,0.778903294307,0.0185803376838,-0.149749848523,0.240986736931
142,0.62533923234,-0.151294362508,-0.0961544599001,0.145862367826
143,0.850861205874,0.0485704506235,-0.0782138460569,-0.140578558255
144,0.935236410718,0.102992597011,-0.300199617536,0.725510693884
145,0.866186806075,-0.109258481037,-0.00777163505617,0.196179669842
146,0.851730684743,0.172504036516,-0.00267646770271,0.113264442611
147,0.653480365296,0.210971109538,-0.0981378593913,-0.0149589071481
148,0.602172707749,-0.117765081617,-0.132162566578,-0.118095819502
149,0.0973463142826,-0.165339868963,0.248141057375,-0.153600258011
150,0.19015954392,0.0325421940552,0.203121477495,-0.0675695074395
151,0.883226330029,0.0300682536612,-0.100187748999,0.438106218864
152,0.365544360042,-0.184042069224,-0.174791734517,0.083737797836
153,0.510494712005,0.27845512231,0.189293057581,0.3329532352
154,0.8713601323,-0.224912310436,0.0707544338638,0.442357619994
155,0.674078402449,0.0382873672926,-0.266993976092,-0.196146722133
156,0.257381207614,-0.00286674270957,0.0791945236056,0.13749481973
157,0.798821032773,-0.0467396603644,-0.0742726795833,0.206769578196
158,0.267647668455,0.237700625604,0.169710713063,0.161134861714
159,0.690082598847,-0.531718626971,-0.118270162236,-0.0311384741124
160,0.891637196514,-0.00363778699134,0.215075449965,0.135902632454
161,-0.0255917819362,-0.0406017434907,0.10027550093,-0.16711758671
162,0.560497817502,0.0212750606702,0.112534676944,0.4674720966
163,0.333928659789,-0.0808666397746,-0.184410514203,0.145365683011
164,0.316963399426,-0.302954714404,-0.080289940507,-0.0310561026123
165,0.150613300714,-0.17291266696,-0.111471342456,-0.183114294399
166,0.643522771776,0.187964601572,0.21139185937,-0.0794323609759
167,0.802383467842,0.0748100234875,0.0461919600334,0.0216274363121
168,0.474683249757,0.0864005218513,-0.162247551326,-0.0109062934652
169,0.281635816038,0.080894208028,-0.194340701177,0.0796403649216
170,0.691166952068,0.0547830370496,-0.215771731719,0.531996616874
171,0.54921366988,-0.0250468117319,-0.211112140195,0.275724231116
172,0.245111165899,-0.0587449124151,-0.0456814809815,0.159983358515
173,0.411116025544,0.0551392849122,-0.200357087211,0.0281758342333
174,0.873641966989,-0.056877938258,-0.132395245436,0.503076065588
175,-0.146112849689,-0.107697833214,-0.128157696799,-0.234814273021
176,0.770008980908,0.11008260387,-0.0342229579542,-0.00915455372041
177,0.500392739353,0.169937869742,-0.270798602647,-0.159613003714
178,0.655615302133,-0.0960968916759,-0.04274042556,0.208878191265
179,0.647542270249,0.246300904101,-0.0704226867004,0.200635369869
180,0.659448523356,-0.16936626002,0.283073630202,0.43293299937
181,0.773994180643,-0.27553558125,-0.132467625588,-0.0357343541008
182,0.302349409944,0.0777353841298,-0.140628716787,0.0135489472244
183,0.843135690788,-0.024732863812,0.113930612371,0.192242917314
184,-0.115514374075,-0.190341907472,0.178656528665,-0.266037768789
185,0.527256672723,-0.0266360322142,-0.0572313139093,0.225303534259
186,0.805928567046,-0.0692128251559,-0.0521642152547,0.146207579681
187,0.609561473209,-0.133545477518,0.0361962925604,0.242537961391
188,0.897071122974,-0.0263931827994,0.0923949627338,0.414002340367
189,-0.0371591241964,-0.136953848314,-0.0110991054769,-0.0954926981859
190,0.281132363668,0.0951888444632,-0.215672414152,-0.145988297163
191,0.375478040879,-0.0372776089577,0.0907834237641,-0.0176541267625
192,0.833786633688,0.31242553367,-0.0663429099861,-0.0060759597166
193,0.0176832455187,-0.0311965943679,-0.0645899037735,-0.287134151924
194,0.489105896181,-0.121326861436,-0.0257067031334,0.00307612657621
195,0.183141162989,-0.0738822438877,0.269923862764,0.0337292011805
196,0.905179357262,-0.0492353375084,0.0248937016491,0.394209782097
197,0.568506909778,0.0527712226118,0.241180863634,0.286738573593
198,0.909000775048,0.0732298334195,0.102950402263,0.521087608012
199,0.360938031063,0.311348911742,-0.0473145711614,0.136970461358
200,0.839481107525,0.0274991855826,0.14801039103,0.328611562268
201,0.956969344907,-0.157690880152,-0.00699820843687,0.0533533290915
202,0.148270281513,-0.049741652395,-0.130136184146,-0.0022993870115
203,0.051841883664,-0.229444820522,0.0128476677349,-0.0458211675987
204,0.679098515324,-0.109446588464,-0.0205573975775,0.0345962369331
205,0.3606026418,-0.00973188348156,-0.145302168181,0.0391169543813
206,0.509222770819,-0.141399522019,-0.0136406114123,0.352879005968
207,0.435722540591,-0.0730455125127,0.0323717184708,-0.0724784834196
208,0.00810880028774,-0.0484555363679,-0.288448249801,-0.223782755101
209,0.353716481579,0.234086015475,-0.20103964728,0.0277021520814
210,-0.0637449408807,-0.250351621231,-0.0163754577418,-0.227078356758
211,0.606096465379,-0.0825121917259,-0.0356432330225,0.30195906002
212,0.860559775721,-0.108609101461,0.0228439846931,0.294144749976
213,0.880543736341,0.00637602487255,0.0547339091986,0.150745354788
214,0.844763241061,-0.142778989152,0.0778385359948,0.24024919095
215,0.371443049767,-0.0761640013294,0.232751173956,0.218003849867
216,0.544876271012,-0.405774571856,-0.0819753412378,0.125773797863
217,0.017919306504,-0.00651389931367,-0.104360577583,-0.0519874782283
218,0.896471266272,0.0369423684761,0.387406224796,0.326597478856
219,-0.193414405824,0.0513877023279,0.109778048887,-0.288092917522
220,0.974544297491,0.119036682553,0.034783227248,0.181959333068
221,0.590498786277,-0.0873748531849,0.00491394849896,-0.111630702569
222,0.717206722016,-0.176412978129,-0.385508308584,0.393364045813
223,0.328759126837,0.299025380513,-0.216897908364,0.168780465606
224,0.671002594712,0.0608398848668,-0.0354251119034,0.362412810686
225,-0.0939665627872,-0.0223154679646,-0.265570071636,-0.267902363748
226,0.530361221804,0.026638766141,0.182765973629,0.231589191215
227,0.431336867808,0.141729201276,-0.0390022407419,0.194440015307
228,0.860333759401,-0.103465013934,0.000951559173137,0.0267570643966
229,0.231895854605,0.175239864261,0.0767492503358,-0.0641508404115
230,0.890711461755,0.435679051167,0.0768395929107,0.454012071388
231,0.989367531114,-0.208435583753,0.358254837364,0.470367399957
232,0.51726211699,-0.110129148805,0.135922524334,0.267032555291
233,0.489994755411,-0.12998116804,-0.0982718232615,-0.0949666168117
234,0.195504800982,0.0219764051914,-0.0740448199625,-0.0206109450495
235,0.051895451392,0.0453224761929,0.17851180277,-0.0272941829076
236,0.778404608744,0.179571405967,0.226144932359,0.05161946984
237,0.786055211317,-0.0532777283991,-0.213158073658,0.406992644624
238,0.133290822441,-0.181287076211,0.0478561693444,0.132548376118
239,0.287051922483,-0.0908335240072,-0.172981142744,0.0663202168701
240,0.780795271204,-0.222005033007,0.0220836652879,0.324263165242
241,0.96823040526,0.0050686537874,0.0403826873825,0.581997332828
242,0.585566711558,0.334136002113,-0.0916575779085,-0.000638233730974
243,0.732924581118,-0.0587054347221,0.0889710325369,-0.0904752347412
244,0.356324975256,0.0555335309932,0.138774750047,0.0363321683067
245,0.676406232672,0.0658178205473,-0.386520485475,0.56838764025
246,0.989069909179,0.0136603556658,0.252267938167,0.420029778609
247,0.388253770274,-0.102196288007,0.0593775536916,0.318089992457
248,0.0398000011683,-0.022917469463,0.0504911857344,-0.262652269939
249,-0.0497378205172,0.117749248138,0.157627263576,-0.176228409958
250,0.971198663859,0.149567394742,0.249363248652,0.360198176333
251,0.58860906324,-0.0550816378237,-0.11011463805,0.0741230632232
252,0.591214085758,-0.110002598537,-0.0149913233553,-0.0123684391847
253,0.0807584422726,-0.0193042419108,0.16240208887,-0.123450754642
254,-0.0374236578233,0.00696277222414,-0.194823029861,-0.158415752602
255,0.395033114422,0.0784889938671,-0.174376140524,0.216935259321
256,0.0375786049258,-0.344433945569,0.0950630054996,-0.215283980549
257,0.790490473418,0.0741235132998,-0.125796175125,-0.166000345816
258,0.779475497945,0.183288198672,0.119367897537,0.230185270813
259,0.921193962959,-0.20009175475,-0.280203307776,0.347707285075
260,0.630055433593,-0.0682717132986,-0.00988470862895,0.269888373885
261,0.56004069569,-0.0780384191946,0.172558041383,-0.0486866603562
262,0.277731917327,0.0571089494393,0.0120426970813,0.074715245132
263,0.813491897182,-0.0593694163595,-0.0141012814323,0.664054839358
264,0.818407571962,-0.238950893584,0.0956440851932,0.453750180157
265,0.645598223158,0.00630762400567,0.0560629042632,0.0152244651825
266,0.895395586672,0.106596336501,0.0322668849909,0.481229953645
267,0.393153517108,0.106947301172,0.18470173228,-0.0485273747711
268,0.692498479715,0.0298991966855,-0.0756817215494,0.212456014437
269,0.460012647146,-0.0552224621433,0.168348744083,0.0587757792907
270,0.797716232157,-0.120998047395,0.0250756254988,0.188954718147
271,-0.164467123402,-0.110650970793,0.0372790030112,-0.257433211379
272,0.958313451369,-0.0808200146999,0.192744254779,0.164628314318
273,0.269393323383,0.0227954089258,-0.0736900840635,-0.159120992876
274,0.89407625986,0.186855692702,0.000271305138175,0.32153787357
275,0.907917164817,-0.0015213726714,-0.0378123449873,0.451956022154
276,0.0643501205177,0.0108574415691,-0.0200933601096,0.0238935052081
277,0.999340135041,-0.176126408488,0.36119566546,0.426968222833
278,0.059825978943,0.103371512968,0.205638757525,-0.0763428020582
279,0.50673800727,-0.270359669836,-0.00282165357062,0.0619023695022
280,0.163010436973,-0.0136985214109,0.283788796341,0.0322479776559
281,0.910686714914,-0.376859814639,-0.0125543029794,0.167425542918
282,0.732835622719,0.075537037202,-0.0044124046067,0.307990983963
283,0.958634555358,-0.178171737208,0.0991850793358,0.14979255545
284,0.911177804777,-0.0556614597871,-0.0189129464167,0.327540827591
285,0.23482785118,0.319918794842,0.108833696136,-0.139472285633
286,0.638675801197,-0.126522681364,-0.00186406904146,0.068309254348
287,0.800988936448,0.129667819758,-0.370886380313,0.322812514236
288,0.490433678018,-0.0569017798431,-0.201509565598,0.0329035949826
289,0.386065573563,-0.100407399284,0.0156730011682,0.0412350042187
290,0.939774899462,0.0746357750984,0.0949832057434,0.427529912523
291,0.00509718373178,-0.0217143583205,-0.0467041746663,-0.0898438318037
292,0.946198029118,-0.0764745098296,-0.0203870898127,0.195552258982
293,0.890189437269,-0.072927629136,0.00225212677542,0.284968505341
294,0.850957198273,0.0706400715088,0.0172785296277,0.557296723616
295,0.974392451228,0.00862774237421,-0.280175545429,0.240526637944
296,0.0825806578599,0.205446435102,-0.097732569205,-0.0815970614686
297,0.363653212324,0.224505049026,0.0675253300927,-0.162343973095
298,0.989124010962,0.0563020728508,-0.103528015193,0.39238648342
299,0.7871349288,-0.0672757712879,0.0718395114868,0.111298585565
300,0.751271481978,0.0896539216161,-0.0177228165119,0.319679861896
301,0.781018476005,0.0497995138478,-0.0898037194707,0.286410843082
302,0.618598365205,-0.16076857571,0.0169742904773,0.506220874516
303,0.816824195986,-0.00259299992997,-0.139265421938,0.29125819753
304,0.851836215675,-0.293895266138,-0.113764019858,0.176143591783
305,0.366971476438,0.144512397625,-0.205813194733,-0.266485965837
306,0.586288806317,-0.373262355413,-0.0949954009777,0.0351424325819
307,0.775554275209,-0.086264177062,-0.125201402072,0.455313514217
308,0.866553232626,0.171365015396,-0.196820164621,0.386290234759
309,0.50593940243,-0.0757330550792,0.00171229779702,0.0203362430843
310,0.835772943475,-0.0856333224131,-0.0826507806013,0.155614862204
311,0.717143227474,-0.0671398963068,0.134860020734,-0.131734505434
312,0.425282059331,0.0299654497009,-0.0571249044589,0.344078550293
313,0.528934194985,0.00240642555187,0.0231743610989,0.227834095697
314,0.743158982159,0.112193928604,-0.10448324645,-0.0713321968285
315,0.837584867304,-0.192790975142,0.0181107960715,0.503185568854
316,0.658322531785,0.0589416721719,-0.154982572914,0.438181030956
317,0.211661573788,-0.106662401982,0.123870536769,0.0900903323959
318,0.849248638896,-0.0367457206826,-0.120718652714,0.366453965217
319,0.932261336774,-0.129912248355,0.116640168166,0.267910821183
320,0.845244884053,0.14251423078,-0.243786651959,0.100760081132
321,0.925859510796,-0.0415331700012,0.107545357526,0.153241484776
322,0.835385496369,-0.110239782539,-0.100736232803,0.145742561689
323,0.628612304381,-0.240755124871,0.00251189390085,0.102458043953
324,0.635575823749,-0.0603475900484,-0.142996774333,0.228628037549
325,0.790112461117,0.139833065548,0.0531856682373,0.226827588592
326,0.567673958141,-0.0393384928329,-0.0384674019973,0.14350133791
327,0.767826879773,0.0460299227333,0.241407820958,0.266993056935
328,0.857371794043,0.081261746441,-0.0587262963886,0.28947818441
329,0.542761507163,-0.126295059616,0.0482191138399,0.0459533763584
330,0.763436991379,-0.0491837299033,-0.138138049219,0.564126509173
331,0.765533780407,-0.0354396319572,0.0524227534111,0.160221291441
332,0.776739489948,-0.235929996599,-0.333780794206,0.202609717623
333,-0.14454592757,-0.206620788475,-0.0840921145054,-0.23816639249
334,0.213718522174,-0.274524655689,-0.029575978171,-0.00707155886066
335,0.867471241635,-0.165397870919,0.256772517148,0.162642657677
336,0.774292232459,-0.25105210185,-0.158433633698,0.724778412803
337,-0.0982785272244,-0.00218367663804,0.196289947005,-0.268401273352
338,0.521208321934,-0.100057925997,-0.27114398634,-0.0953333499481
339,0.650518860954,-0.0341306889722,0.00255327127152,0.0914083323461
340,0.832837323229,0.10290694676,-0.0868776431683,0.593806069833
341,-0.123851918825,-0.0503145050177,0.197593057332,-0.29130006144
342,0.962710117091,-0.0218052466143,-0.153509015596,0.262478285151
343,0.830068612027,0.121985274465,-0.0720272119691,0.279136013798
344,0.931055401319,-0.111868168674,0.0984658400524,0.455986271692
345,0.823894450729,-0.0330860175194,0.226889471891,0.364582051345
346,0.891573544756,0.0704500487505,-0.00166387471111,0.393334983937
347,-0.0432409915512,-0.0786739622341,0.0685690932335,-0.113986124746
348,0.528747786997,-0.0120975566376,-0.287269634672,0.170807614771
349,0.88548475962,-0.20674635992,-0.0151390904828,0.500621874043
350,0.727245102797,-0.0834205653271,-0.119268929987,0.266591091153
351,0.350109623485,0.116050114043,0.0788301552557,-0.0285425968645
352,0.811876597613,0.130023965775,0.090237906461,0.447221014459
353,0.842392636103,0.436627397199,-0.0321246530507,0.485318319258
354,0.583289398965,-0.189476205691,-0.0600046630291,0.298995016184
355,0.531146698083,-0.0522265342446,0.00745140619548,0.537149571305
356,0.430907522598,0.118324178167,-0.170403592094,0.127405216377
357,-0.219597582774,0.0159780793941,0.15636736929,-0.270728958369
358,0.0260080051434,-0.0108755687659,0.0567993061612,-0.180021846471
359,-0.0149732345728,-0.179209096072,-0.00891093109248,-0.198336471809
360,0.0669731063211,-0.234508298978,0.114218602941,-0.176512079166
361,0.205283881988,-0.413143957194,0.067067425753,-0.0189854088738
362,0.648512635685,-0.125450258509,-0.0454147246137,0.101728839979
363,0.0264156287785,0.098727687755,0.0869954852327,-0.167641331445
364,-0.00905259689014,-0.277955070649,0.0151723515364,-0.119739508863
365,0.786379836647,-0.0496413883017,-0.106695273411,0.111175198682
366,0.645781187569,-0.311809566458,-0.0335485565836,0.303614744149
367,0.968755126583,-0.282887337968,0.0839332934181,0.293438278282
368,0.352243005348,-0.204204920785,-0.101949706533,-0.185754152888
369,0.0388445823511,0.0923286084543,0.105464512223,-0.2902987287
370,0.51632892658,0.0524608854137,-0.250824541805,0.0478465510285
371,0.757552335001,-0.237313718365,0.10457471098,0.603481389447
372,0.693374182435,-0.00168859227186,0.130952881628,0.119776324582
373,0.550044038246,0.0360987042204,-0.0303037966504,0.312431182681
374,-0.228757862502,-0.175904979087,0.0348509503617,-0.216806494235
375,0.749363654505,-0.271415388139,-0.0370302419856,0.382229080294
376,0.188008722535,-0.0352638402732,-0.0864484856875,-0.0516756093394
377,0.732149120854,0.0281206688336,0.12308783342,0.0464927215815
378,0.950627691905,-0.0162672384639,-0.108971105836,0.281179188402
379,0.0227025510126,0.115876611124,0.127924146391,-0.184360001306
380,0.656937242926,0.0639529336449,0.117437599986,0.0932993528722
381,0.450776652723,-0.174974281392,-0.0282340979213,0.0256592286972
382,0.988914091729,0.137666696122,-0.293969392194,0.595112133001
383,0.453313457827,0.184431091706,0.193293936389,-0.143227110233
384,0.573811236529,0.185500604279,-0.0465517927864,0.0738837963108
385,-0.150743179413,-0.269412807009,-0.0620232714657,-0.233476314337
386,0.779328629658,-0.032917468219,-0.149735687729,0.166771357355
387,0.712183636151,-0.17923613454,-0.124417675575,0.533346914133
388,-0.0534341978907,-0.0709264457153,-0.0830992781652,-0.24084358181
389,0.455929412178,0.0749142616601,-0.147481245153,-0.0643037237709
390,-0.228482904404,-0.0756378076849,0.29595419354,-0.287983372753
391,0.384292211552,-0.0597110439604,-0.111654726515,0.0561726065663
392,0.376760927407,-0.112954034943,-0.0769365664453,-0.0245792549754
393,0.848754290737,-0.0107759440509,-0.119952522012,0.280166281479
394,-0.161635922754,-0.168364290346,0.516224535211,-0.273765753523
395,0.989843901023,-0.0827268738041,0.270904542829,0.332765410484
396,-0.0539322116816,-0.058995542071,-0.117243303066,-0.29424418018
397,0.387708642101,0.210965336088,-0.152802357355,-0.11220133199
398,0.943827636336,0.297119649199,0.323835050133,0.550152972315
399,0.946242310994,0.283834930605,0.0962841406736,0.456503080801
400,0.962767508993,-0.225720176601,0.302600261138,0.296645253733
401,0.443943157305,-0.122305707647,-0.0290591015899,0.0823896030538
402,0.641333705303,0.0578057338336,0.251920387848,-0.073740701494
403,0.105333711602,0.0300563355614,0.136607235705,-0.179148301815
404,0.533330370761,0.051424935247,-0.0336492130561,-0.1295488551
405,0.68922789137,0.0901363332146,-0.0925406016017,0.0583928425081
406,0.773729144607,-0.0308201966945,0.00848933580631,0.163198763872
407,0.587191719789,0.0988130280547,-0.218302805343,-0.173615998876
408,0.308109027963,0.339900594782,-0.109367285556,-0.0507318638332
409,0.52381641494,-0.251267055983,0.159268918013,0.0677744252011
410,0.494383196191,0.0937225538388,-0.0337601869491,-0.0842058181712
411,0.930198592969,0.0399793954278,-0.045173143078,0.407153865877
412,0.187154463544,0.256129543493,0.339874621688,-0.0916058149501
413,-0.0999194266609,0.029525326985,-0.15161042703,-0.206121872322
414,0.882380233938,0.376723359435,0.183489013958,0.435845519573
415,0.240781111189,0.254120323989,0.14286310112,0.116018367684
416,0.250951346257,0.0467087258753,0.0020598333339,0.00353492187701
417,-0.164696071006,-0.00697572987528,-0.266731109684,-0.21705197402
418,-0.12298832912,-0.177768124502,-0.157654513473,-0.23229431674
419,0.891618188495,-0.278517638851,0.0865830315513,0.0843814935585
420,0.539687199825,0.0369941748371,-0.330576380294,-0.116996959602
421,0.650376353574,-0.0224025918195,0.0317944083454,0.149763178436
422,0.429894395094,-0.0120606855452,0.260696187758,0.226673543234
423,0.748116601521,-0.207456443599,-0.151999376721,0.443954412497
424,0.792536991654,0.00360144586355,0.184345773466,0.333195245563
